6.625770550418292965e-10 1.477403168348412170e-02 9.852259676539387723e-01
1.255723387838636241e-10 1.950881003526121898e-02 9.804911898391664993e-01
2.234166236723722792e-11 2.548748037888768844e-02 9.745125195987707212e-01
3.730687956955020376e-12 3.293634695284256703e-02 9.670636530434267852e-01
5.845120026956519087e-13 4.208772791559424464e-02 9.579122720838212368e-01
8.590194653930807287e-14 5.316686549843999132e-02 9.468331345014741052e-01
1.183836683775516426e-14 6.637527137147361533e-02 9.336247286285145330e-01
1.529469684483041344e-15 8.187141837358893892e-02 9.181285816264095345e-01
1.852022283235166003e-16 9.975048911968510679e-02 9.002495108803145740e-01
2.101489936053349036e-17 1.200256277543614303e-01 8.799743722456385697e-01
2.234271251964319026e-18 1.426135776271524880e-01 8.573864223728474565e-01
2.225684271119563087e-19 1.673274913252577878e-01 8.326725086747422955e-01
2.077531714505207950e-20 1.938789378238598704e-01 8.061210621761401018e-01
1.817500813998365842e-21 2.218897649789718096e-01 7.781102350210282736e-01
1.490664782236177663e-22 2.509127868852724652e-01 7.490872131147274793e-01
1.146688587966829065e-23 2.804586896288676634e-01 7.195413103711323366e-01
8.277381371561654383e-25 3.100255188723875510e-01 6.899744811276125045e-01
5.610172624870170394e-26 3.391268923704752192e-01 6.608731076295247808e-01
3.572493612632024666e-27 3.673156686950655447e-01 6.326843313049343998e-01
2.138785501172260913e-28 3.942009561511043425e-01 6.057990438488956020e-01
1.204633164566143656e-29 4.194576951793403397e-01 5.805423048206596048e-01
6.387333278776093973e-31 4.428292476186546089e-01 5.571707523813453911e-01
3.190316117731276059e-32 4.641242569503648552e-01 5.358757430496351448e-01
1.501933043809964595e-33 4.832094407976192940e-01 5.167905592023807060e-01
6.668074077511305768e-35 5.000000000000000000e-01 5.000000000000000000e-01
2.793107261043032443e-36 5.144491008062325177e-01 4.855508991937674823e-01
1.104304572476744914e-37 5.265375393676139382e-01 4.734624606323861173e-01
4.122420743305936022e-39 5.362643351424986049e-01 4.637356648575013951e-01
1.453440186917888085e-40 5.436386872370788659e-01 4.563613127629210786e-01
4.840762083059616114e-42 5.486734944129983971e-01 4.513265055870016029e-01
1.523223531378969878e-43 5.513804891835786259e-01 4.486195108164213186e-01
4.528766857814802239e-45 5.517669581492743447e-01 4.482330418507255998e-01
1.272235269793739127e-46 5.498339973124779512e-01 4.501660026875220488e-01
3.376777276852291777e-48 5.455762641919182920e-01 4.544237358080816525e-01
8.467063977189000929e-50 5.389832206876841170e-01 4.610167793123158830e-01
2.005293662601415968e-51 5.300418954586536557e-01 4.699581045413463443e-01
4.484647010067383962e-53 5.187412158785352778e-01 4.812587841214648332e-01
9.467715193971234251e-55 5.050779504053308777e-01 4.949220495946690113e-01
1.886086011410466370e-56 4.890642442543556845e-01 5.109357557456442045e-01
3.543903597204419513e-58 4.707366066334113808e-01 5.292633933665885637e-01
6.277467973604676219e-60 4.501660026875220488e-01 5.498339973124778401e-01
1.047667010336092054e-61 4.274684153930152219e-01 5.725315846069848336e-01
1.646386208967505662e-63 4.028148914279156001e-01 5.971851085720842889e-01
2.434602993309834936e-65 3.764397228869980072e-01 6.235602771130019928e-01
3.385496432974684064e-67 3.486451353339457548e-01 6.513548646660541896e-01
4.424088939121677928e-69 3.198007770480581491e-01 6.801992229519419064e-01
5.429391934257042658e-71 2.903365657061851013e-01 7.096634342938148432e-01
6.253771647207215783e-73 2.607281348980501345e-01 7.392718651019497544e-01
6.757138537794872591e-75 2.314752165009823781e-01 7.685247834990176496e-01
6.845697957612054483e-77 2.030746281894702243e-01 7.969253718105298034e-01
6.500627866140947441e-79 1.759907962224359357e-01 8.240092037775641476e-01
5.784590252449293782e-81 1.506275562857910255e-01 8.493724437142090578e-01
4.822987361896422161e-83 1.273050380753716904e-01 8.726949619246283651e-01
3.767728093491582712e-85 1.062446620033556943e-01 8.937553379966443057e-01
